#  Table wf2f555wsys.tab  Mon 12:21:47 02-Jun-97
#
#      WAVELENGTH      THROUGHPUT
#       angstroms                
#
         2291.525     3.003394E-8
          2293.57     2.472435E-8
         2295.615     1.935916E-8
         2297.663     1.392861E-8
         2299.715     8.429068E-9
         2301.765     8.978255E-9
          2303.82     1.052642E-8
         2305.876     1.209236E-8
         2307.932     1.367522E-8
         2309.992     1.527714E-8
         2312.051     1.561225E-8
         2314.116     1.594616E-8
          2316.18     1.628277E-8
         2318.246     1.662239E-8
         2320.315     1.661856E-8
         2322.385     1.467181E-8
         2324.457     1.270108E-8
         2326.531     1.070883E-8
         2328.606     8.693585E-9
         2330.685     7.445673E-9
         2332.764     7.805724E-9
         2334.845     8.169446E-9
         2336.927     8.536769E-9
         2339.012     8.907752E-9
         2341.101     9.734880E-9
         2343.188     1.097706E-8
         2345.279     1.223229E-8
         2347.372     1.350122E-8
         2349.467     1.478302E-8
         2351.562     1.665849E-8
         2353.661     1.875405E-8
         2355.759     2.086781E-8
         2357.862     2.300552E-8
         2359.966     2.516431E-8
         2362.071     2.394662E-8
         2364.179     2.265850E-8
         2366.288     2.135735E-8
         2368.398     2.004222E-8
         2370.512     1.863172E-8
         2372.628     1.695300E-8
         2374.744     1.525828E-8
         2376.863     1.354531E-8
         2378.983     1.181604E-8
         2381.105     2.049139E-8
          2383.23     3.889861E-8
         2385.357     5.747898E-8
         2387.485     7.622451E-8
         2389.615     9.514426E-8
         2391.747     8.436623E-8
         2393.881     6.686991E-8
         2396.017     4.919882E-8
         2398.154     3.137459E-8
         2400.293     1.750392E-8
         2402.435     2.958687E-8
          2404.58     4.177932E-8
         2406.724     5.407185E-8
         2408.872     6.648022E-8
         2411.022     6.909507E-8
         2413.171     6.076465E-8
         2415.326     5.234434E-8
         2417.479     4.386539E-8
         2419.637     3.529968E-8
         2421.796     3.306581E-8
         2423.957     3.211322E-8
          2426.12     3.115116E-8
         2428.284     3.018079E-8
         2430.451     3.074976E-8
         2432.619     3.724189E-8
         2434.789     4.378623E-8
         2436.962     5.038816E-8
         2439.136     5.704270E-8
         2441.312     8.250797E-8
          2443.49     1.205747E-7
          2445.67     1.589691E-7
         2447.853     1.976750E-7
         2450.036     2.353785E-7
         2452.222     1.974996E-7
         2454.409     1.593151E-7
           2456.6     1.207982E-7
         2458.792     8.197761E-8
         2460.985     6.624970E-8
          2463.18     7.919094E-8
         2465.379     9.224018E-8
         2467.579     1.053876E-7
         2469.778     1.186189E-7
         2471.983     1.244843E-7
          2474.19     1.295548E-7
         2476.396     1.346526E-7
         2478.606     1.397929E-7
         2480.817     1.480252E-7
         2483.029     1.615610E-7
         2485.247     1.752144E-7
         2487.462     1.889419E-7
         2489.682     2.027863E-7
         2491.904     1.707905E-7
         2494.125     1.309016E-7
         2496.353     9.063454E-8
         2498.579     5.011175E-8
         2500.808     2.336290E-8
          2503.04     2.127447E-8
         2505.272     1.917138E-8
         2507.509     1.705058E-8
         2509.745     1.491527E-8
         2511.985     1.718670E-8
         2514.225     2.004399E-8
         2516.468     2.292252E-8
         2518.714     2.582362E-8
         2520.962     3.264678E-8
          2523.21     4.474921E-8
         2525.462     5.694865E-8
         2527.715     6.922954E-8
         2529.971     8.160811E-8
         2532.229     6.710442E-8
         2534.486     5.215325E-8
         2536.748     3.707212E-8
          2539.01     2.185309E-8
         2541.277     1.461190E-8
         2543.545     1.360073E-8
         2545.813     1.258612E-8
         2548.084     1.156755E-8
         2550.358     1.249952E-8
         2552.635     2.391896E-8
         2554.911     3.537246E-8
         2557.191     4.687701E-8
         2559.471     5.841023E-8
         2561.755     5.927365E-8
         2564.042     5.689881E-8
         2566.329     5.451570E-8
         2568.619     5.212178E-8
         2570.908     4.774001E-8
         2573.205     4.030721E-8
           2575.5     3.285642E-8
         2577.797     2.537590E-8
         2580.097     1.825886E-8
         2582.399     2.007942E-8
         2584.704     2.190794E-8
          2587.01     2.374284E-8
         2589.318     2.558349E-8
         2591.629     2.770313E-8
          2593.94     2.994343E-8
         2596.254     3.219155E-8
         2598.573     3.445077E-8
         2600.889     3.368348E-8
          2603.21     2.802779E-8
         2605.532     2.235386E-8
         2607.856     1.665763E-8
         2610.185     1.163361E-8
         2612.512     1.473693E-8
         2614.843     1.785556E-8
         2617.177     2.098616E-8
          2619.51     2.412475E-8
         2621.849     2.864993E-8
         2624.188     3.355074E-8
         2626.528     3.846989E-8
         2628.873     4.341089E-8
         2631.217     4.520377E-8
         2633.566     4.406542E-8
         2635.916     4.292208E-8
         2638.267     4.177436E-8
          2640.62     4.636676E-8
         2642.977     6.707543E-8
         2645.334     8.785216E-8
         2647.695     1.087202E-7
         2650.057     1.285514E-7
         2652.422     1.036007E-7
         2654.788     7.856761E-8
         2657.157     5.341904E-8
         2659.526     2.820221E-8
         2661.899     2.630953E-8
         2664.275     3.027732E-8
         2666.652     3.425787E-8
         2669.031     3.825559E-8
         2671.412     3.787031E-8
         2673.796     3.445880E-8
         2676.181     3.103592E-8
          2678.57     2.759719E-8
          2680.96     2.421154E-8
          2683.35     2.091612E-8
         2685.746     1.760178E-8
          2688.14     1.428043E-8
          2690.54     1.809038E-8
         2692.941     4.660872E-8
         2695.343     7.522199E-8
         2697.748     1.039586E-7
         2700.153     1.305375E-7
         2702.563     1.243042E-7
         2704.975     1.180256E-7
         2707.387     1.117049E-7
         2709.804     1.053336E-7
         2712.222     1.071719E-7
         2714.642     1.097506E-7
         2717.063     1.123449E-7
         2719.486     1.149554E-7
         2721.915     9.950769E-8
         2724.343     7.910685E-8
         2726.772     5.856295E-8
         2729.205     3.787572E-8
          2731.64     2.807519E-8
         2734.078     2.358195E-8
         2736.517     1.905998E-8
         2738.958     1.450698E-8
         2741.402     1.316796E-8
         2743.849     1.424340E-8
         2746.296     1.532523E-8
         2748.747     1.641487E-8
         2751.198     1.644508E-8
         2753.653     1.535943E-8
         2756.111     1.427140E-8
         2758.569     1.318164E-8
         2761.031     1.422227E-8
         2763.495     1.823078E-8
         2765.958     2.224312E-8
         2768.427     2.626884E-8
         2770.898     2.764565E-8
         2773.369     2.436454E-8
         2775.844     2.107446E-8
          2778.32     1.777930E-8
         2780.799     2.829338E-8
          2783.28     6.795317E-8
         2785.764     1.076999E-7
         2788.249     1.475024E-7
         2790.736     1.641487E-7
         2793.227     1.254354E-7
          2795.72     8.664274E-8
         2798.213     4.779340E-8
         2800.709     1.977843E-8
         2803.209     1.923935E-8
         2805.709     1.869948E-8
         2808.213     1.815816E-8
         2810.718     1.743434E-8
         2813.226     1.625515E-8
         2815.736     1.507433E-8
         2818.247     1.389119E-8
         2820.764     1.512394E-8
         2823.278     2.190670E-8
         2825.798     2.871099E-8
          2828.32     3.552827E-8
         2830.843     4.614293E-8
         2833.369     6.434998E-8
         2835.898     8.259307E-8
         2838.426     1.008475E-7
         2840.959     1.157850E-7
         2843.495     1.252013E-7
         2846.031     1.346292E-7
         2848.571     1.440816E-7
         2851.112     1.347254E-7
         2853.655     1.011221E-7
         2856.202     6.743886E-8
         2858.751     3.369497E-8
         2861.301     4.601964E-8
         2863.853     1.027160E-7
         2866.407     1.595178E-7
         2868.965     2.164577E-7
         2871.526     2.217493E-7
         2874.087     1.919356E-7
         2876.652     1.620481E-7
         2879.218     1.321292E-7
         2881.788     1.075368E-7
         2884.358     8.528362E-8
         2886.931     6.299053E-8
         2889.507     4.064687E-8
         2892.084     3.220856E-8
         2894.666     2.705211E-8
         2897.248     2.188958E-8
         2899.832     1.671901E-8
         2902.421     1.552137E-8
          2905.01     1.460390E-8
         2907.601     1.368802E-8
         2910.198     1.304886E-8
          2912.79     1.575338E-8
         2915.392     1.845929E-8
         2917.992     2.115637E-8
         2920.594     2.299161E-8
         2923.203     2.193088E-8
         2925.807     2.087468E-8
          2928.42     1.981796E-8
         2931.033     1.849999E-8
         2933.646     1.678319E-8
         2936.266     1.506675E-8
         2938.885     1.335597E-8
         2941.506     1.319327E-8
         2944.131     1.417447E-8
         2946.757     1.515290E-8
         2949.387     1.612972E-8
         2952.018     5.187790E-8
         2954.653     9.812234E-8
          2957.29     1.442654E-7
         2959.926     1.902510E-7
         2962.567     1.584941E-7
          2965.21     1.245808E-7
         2967.856     9.072630E-8
         2970.505     6.086453E-8
         2973.155     4.770845E-8
         2975.808     3.457359E-8
         2978.461     2.148546E-8
         2981.121     1.849263E-8
          2983.78     2.934178E-8
         2986.441     4.016521E-8
         2989.104     5.096177E-8
         2991.772     4.702984E-8
         2994.442     3.568243E-8
         2997.113     2.436826E-8
         2999.788     1.307405E-8
         3002.464     1.376954E-8
         3005.142     1.548939E-8
         3007.826     1.720705E-8
         3010.507     2.209197E-8
         3013.194     4.059585E-8
         3015.883     5.905291E-8
         3018.573     7.745117E-8
         3021.267     7.879390E-8
          3023.96     6.099641E-8
          3026.66     4.321227E-8
          3029.36     2.549482E-8
         3032.062     2.126169E-8
          3034.77     2.120555E-8
         3037.475     2.114948E-8
         3040.186     2.092299E-8
         3042.897     1.838892E-8
         3045.612     1.586131E-8
         3048.332     1.333725E-8
         3051.051     1.181722E-8
         3053.772     1.187863E-8
         3056.497     1.193980E-8
         3059.222     1.200063E-8
         3061.954     1.523474E-8
         3064.685     1.971653E-8
         3067.418     2.418589E-8
         3070.156     2.840745E-8
         3072.896     2.869422E-8
         3075.637     2.897974E-8
          3078.38     2.926417E-8
         3081.126     2.778898E-8
         3083.877     2.378593E-8
         3086.628     1.979906E-8
         3089.381     1.582416E-8
         3092.137     1.637892E-8
         3094.895     1.823920E-8
         3097.659     2.009602E-8
         3100.422     2.476443E-8
         3103.187     4.513861E-8
         3105.955     6.558868E-8
         3108.729     8.614018E-8
         3111.501     1.113418E-7
         3114.277     1.405438E-7
         3117.056     1.698724E-7
         3119.836     1.992892E-7
         3122.621     1.947128E-7
         3125.406     1.879843E-7
         3128.195     1.812265E-7
         3130.985     1.606386E-7
         3133.778     1.146213E-7
         3136.575     6.840460E-8
         3139.373     2.204440E-8
         3142.175     1.164167E-8
         3144.979     1.165830E-8
         3147.784     1.167494E-8
         3150.592     1.290706E-8
         3153.405     1.871502E-8
         3156.218     2.453691E-8
         3159.035     3.038440E-8
         3161.851     3.038056E-8
         3164.674     2.730394E-8
         3167.497     2.421954E-8
         3170.322     2.174676E-8
         3173.152     2.411700E-8
         3175.982     2.649469E-8
         3178.816     2.888252E-8
         3181.652     3.546934E-8
          3184.49     4.508986E-8
         3187.333     5.475927E-8
         3190.175     6.469054E-8
         3193.022     7.841845E-8
          3195.87     9.218981E-8
         3198.722     1.060201E-7
         3201.577     1.460824E-7
         3204.433     2.075248E-7
         3207.291     2.691938E-7
         3210.151     3.242026E-7
         3213.018     2.557644E-7
         3215.884     1.871586E-7
         3218.752     1.182911E-7
         3221.623     7.936124E-8
         3224.499     6.353394E-8
         3227.376     4.764646E-8
         3230.255     4.094273E-8
         3233.136     1.293776E-7
          3236.02     2.181471E-7
         3238.908     3.073050E-7
         3241.799     3.139401E-7
          3244.69     2.702229E-7
         3247.584     2.263345E-7
         3250.485     1.906711E-7
         3253.384     1.970368E-7
         3256.286     2.034259E-7
         3259.192     2.098424E-7
         3262.097     1.770476E-7
          3265.01     1.288823E-7
         3267.922     8.059865E-8
         3270.837     4.500237E-8
         3273.758     4.128365E-8
         3276.675     3.756027E-8
         3279.601     3.381321E-8
         3282.526     1.043530E-7
         3285.454     1.869362E-7
         3288.388     2.699294E-7
         3291.319     2.832118E-7
         3294.257     2.108684E-7
         3297.195     1.382964E-7
         3300.137     6.854328E-8
         3303.083     6.273417E-8
         3306.029     5.690602E-8
         3308.979     5.105250E-8
         3311.931     5.238875E-8
         3314.885     5.754892E-8
         3317.844     6.273163E-8
         3320.803     7.911537E-8
         3323.767     1.256928E-7
         3326.731     1.724212E-7
           3329.7     2.193587E-7
          3332.67     1.723368E-7
         3335.643     1.145462E-7
         3338.622     5.646596E-8
         3341.599     9.217843E-8
          3344.58     2.091971E-7
         3347.563     3.266564E-7
         3350.551     4.089371E-7
         3353.541     3.332241E-7
         3356.532     2.572612E-7
         3359.528     1.809608E-7
         3362.524     1.994083E-7
         3365.525     2.357579E-7
         3368.527     2.722265E-7
         3371.532     3.587525E-7
         3374.541     4.938106E-7
         3377.551     6.293149E-7
         3380.565     7.308977E-7
         3383.582     6.829111E-7
         3386.598     6.347940E-7
         3389.623     5.863974E-7
         3392.646     5.796844E-7
         3395.672     5.789176E-7
         3398.705     5.781447E-7
         3401.732     5.945639E-7
          3404.77     6.240047E-7
         3407.807     6.535230E-7
         3410.847     6.723277E-7
         3413.893     6.630837E-7
         3416.938     6.538124E-7
         3419.985     6.445016E-7
         3423.038     7.211640E-7
         3426.089     7.984499E-7
         3429.148     8.761810E-7
         3432.207     9.580731E-7
         3435.268     1.041815E-6
         3438.334     1.125940E-6
         3441.401     1.134997E-6
         3444.473     1.054233E-6
         3447.545     9.732013E-7
         3450.622     9.134491E-7
         3453.701     9.392384E-7
         3456.782     9.651093E-7
         3459.865     9.910824E-7
         3462.951     9.283295E-7
         3466.042     8.612103E-7
         3469.135     7.938183E-7
         3472.229     8.969227E-7
         3475.326     1.066864E-6
         3478.426     1.237489E-6
         3481.532     1.311667E-6
         3484.638     1.285966E-6
         3487.746     1.260158E-6
         3490.859     1.226739E-6
         3493.972     1.173512E-6
         3497.091     1.120035E-6
          3500.21     1.072776E-6
         3503.334     1.114457E-6
          3506.46     1.156308E-6
         3509.586     1.198278E-6
          3512.72     1.228455E-6
         3515.852     1.256867E-6
         3518.989     1.285425E-6
          3522.13     1.243644E-6
         3525.271     1.168207E-6
         3528.418     1.092406E-6
         3531.563     1.106183E-6
         3534.717     1.211355E-6
          3537.87     1.316841E-6
         3541.025     1.394133E-6
         3544.188     1.412121E-6
         3547.349     1.430156E-6
         3550.513     1.455123E-6
         3553.679     1.515764E-6
         3556.849     1.576658E-6
         3560.026     1.637271E-6
         3563.201     1.622848E-6
         3566.379     1.608357E-6
         3569.562     1.593787E-6
         3572.746     1.512989E-6
         3575.935     1.421198E-6
         3579.124     1.329068E-6
         3582.316     1.332901E-6
         3585.513     1.373304E-6
         3588.714     1.413881E-6
         3591.915     1.536506E-6
         3595.118     1.714822E-6
         3598.325     1.893920E-6
         3601.538     1.997572E-6
         3604.751     2.018206E-6
         3607.966     2.038921E-6
         3611.184     2.035232E-6
         3614.409     1.989278E-6
         3617.633     1.943173E-6
         3620.859     1.938084E-6
         3624.089     2.046817E-6
         3627.322     2.156011E-6
         3630.561     2.249937E-6
         3633.799     2.268230E-6
          3637.04     2.286594E-6
         3640.286     2.307399E-6
         3643.533     2.352747E-6
         3646.785     2.398309E-6
         3650.038     2.444095E-6
         3653.295     2.495512E-6
         3656.556     2.547148E-6
         3659.815     2.598932E-6
         3663.082     2.580897E-6
         3666.353     2.558544E-6
         3669.621     2.536119E-6
         3672.896     2.583291E-6
         3676.172     2.639780E-6
         3679.451     2.696501E-6
         3682.737     2.775440E-6
         3686.022     2.859024E-6
         3689.309     2.942958E-6
           3692.6     2.980732E-6
         3695.896     3.006281E-6
         3699.194     3.031931E-6
         3702.494     3.039456E-6
         3705.798     3.041099E-6
         3709.101     3.042734E-6
         3712.412     3.068734E-6
         3715.725     3.103941E-6
         3719.039     3.139267E-6
         3722.358     3.138771E-6
         3725.678     3.123570E-6
         3729.004     3.108278E-6
          3732.33     3.165321E-6
         3735.659     3.253657E-6
         3738.995     3.342482E-6
          3742.33     3.359945E-6
         3745.668     3.346488E-6
         3749.009     3.332954E-6
         3752.354     3.333089E-6
         3755.703     3.339014E-6
         3759.053     3.344946E-6
         3762.408     3.418515E-6
         3765.764     3.518989E-6
         3769.125     3.619949E-6
         3772.487     3.659057E-6
         3775.852     3.676370E-6
         3779.222     3.693756E-6
         3782.594     3.725639E-6
         3785.968     3.761966E-6
         3789.345     3.798438E-6
         3792.725     3.838107E-6
         3796.112     3.878718E-6
         3799.498     3.919443E-6
         3802.887     3.890818E-6
         3806.279     3.849932E-6
         3809.676     3.808817E-6
         3813.076     3.871058E-6
         3816.477     3.944452E-6
         3819.881     4.018151E-6
          3823.29     4.050559E-6
           3826.7     4.081564E-6
         3830.116     4.112809E-6
         3833.532     4.147103E-6
         3836.951     4.181527E-6
         3840.378     4.218376E-6
         3843.803     4.273504E-6
         3847.232     4.328854E-6
         3850.663     4.382869E-6
         3854.102     4.430652E-6
          3857.54     4.478568E-6
          3860.98     4.508073E-6
         3864.426     4.490868E-6
         3867.875     4.473568E-6
         3871.325     4.473416E-6
         3874.778     4.500958E-6
         3878.234     4.528599E-6
         3881.695     4.517468E-6
         3885.157     4.465690E-6
         3888.625     4.413633E-6
         3892.094     4.484219E-6
         3895.565     4.635983E-6
         3899.044     4.788581E-6
         3902.521     4.775288E-6
         3906.002     4.698680E-6
         3909.489     4.621679E-6
         3912.975     4.670173E-6
         3916.468     4.740585E-6
         3919.961     4.811232E-6
         3923.457     4.788864E-6
         3926.961     4.765296E-6
         3930.462     4.761927E-6
         3933.969     4.892477E-6
         3937.478     5.023483E-6
         3940.992     5.097745E-6
          3944.51     5.026171E-6
         3948.028     4.954319E-6
          3951.55     4.917325E-6
         3955.074     4.925041E-6
         3958.606     4.932781E-6
         3962.137     4.937699E-6
         3965.671     4.940773E-6
          3969.21     4.943842E-6
          3972.75     4.954619E-6
         3976.296     4.967651E-6
         3979.843     4.980711E-6
         3983.395     5.002942E-6
          3986.95     5.025671E-6
         3990.504     5.051798E-6
         3994.065     5.098400E-6
          3997.63     5.145177E-6
         4001.196     5.195592E-6
         4004.767     5.253050E-6
         4008.339     5.310503E-6
         4011.914     5.347806E-6
         4015.494     5.367608E-6
         4019.078     5.387417E-6
         4022.663     5.314529E-6
         4026.251     5.209484E-6
         4029.844     5.104325E-6
         4033.441     5.065494E-6
         4037.039     5.029667E-6
         4040.639     5.005641E-6
         4044.243     5.036393E-6
         4047.855     5.067194E-6
         4051.465     5.078146E-6
         4055.079     5.060067E-6
         4058.698     5.041966E-6
         4062.316     5.034074E-6
         4065.944     5.031906E-6
          4069.57     5.029735E-6
           4073.2     5.041452E-6
         4076.838     5.055050E-6
         4080.472     5.058570E-6
         4084.114     4.994593E-6
         4087.756     4.930631E-6
         4091.405     4.888770E-6
         4095.056     4.882311E-6
         4098.708     4.875853E-6
         4102.367     4.903942E-6
         4106.026     4.950876E-6
         4109.688     4.997810E-6
         4113.356     5.013889E-6
         4117.025     5.027086E-6
         4120.699     5.038884E-6
         4124.375     5.044695E-6
         4128.056     5.050509E-6
         4131.738     5.045436E-6
         4135.423     5.028181E-6
         4139.116     5.010897E-6
         4142.808     4.964859E-6
         4146.503     4.909739E-6
         4150.201     4.857910E-6
         4153.903     4.863419E-6
         4157.613     4.868930E-6
         4161.321     4.896474E-6
         4165.033     4.963852E-6
         4168.748     5.031233E-6
         4172.466     4.971557E-6
         4176.192     4.847163E-6
         4179.917     4.722903E-6
         4183.645     4.773886E-6
         4187.379     4.828895E-6
         4191.116     4.852886E-6
         4194.854     4.804042E-6
         4198.596     4.755193E-6
         4202.343     4.757155E-6
         4206.094     4.789656E-6
         4209.845     4.822220E-6
         4213.603     4.756837E-6
         4217.358     4.687141E-6
         4221.123     4.643136E-6
          4224.89     4.660245E-6
         4228.658     4.677387E-6
         4232.432     4.715409E-6
         4236.208     4.765018E-6
         4239.988     4.814779E-6
          4243.77     4.719045E-6
         4247.555     4.622595E-6
         4251.348     4.543244E-6
          4255.14     4.495481E-6
         4258.936     4.447585E-6
         4262.734     4.386625E-6
         4266.537     4.320456E-6
         4270.347     4.248946E-6
         4274.155     4.126490E-6
         4277.968     4.003690E-6
         4281.786     3.907960E-6
         4285.605     3.843316E-6
          4289.43     3.778467E-6
         4293.256     3.719239E-6
         4297.085     3.660870E-6
         4300.922     3.616571E-6
         4304.759     3.617430E-6
         4308.598     3.618287E-6
         4312.441     3.770358E-6
          4316.29     4.009919E-6
         4320.142     4.272684E-6
         4323.996     5.126563E-6
         4327.854     5.983070E-6
         4331.715     7.965934E-6
         4335.581     1.136549E-5
         4339.448     1.477120E-5
         4343.318     2.219212E-5
         4347.195     3.030485E-5
         4351.072     4.320505E-5
         4354.956     6.865910E-5
          4358.84     9.416113E-5
         4362.728     1.395642E-4
         4366.624     1.936088E-4
         4370.519     2.588951E-4
         4374.417     3.972682E-4
         4378.318     5.359708E-4
         4382.229     7.203765E-4
         4386.137     9.391087E-4
         4390.049     0.001162565
         4393.967     0.001714587
         4397.889     0.002268046
         4401.812     0.002948281
         4405.738      0.00377717
         4409.667     0.004608128
         4413.603     0.005687157
         4417.542     0.006791545
         4421.482     0.008062084
         4425.426       0.0096081
         4429.373      0.01115773
         4433.329      0.01279155
         4437.283      0.01444229
         4441.241      0.01617081
         4445.205      0.01806718
         4449.169      0.01996704
          4453.14      0.02174069
         4457.112      0.02348283
         4461.088       0.0252382
         4465.069      0.02702288
         4469.052      0.02881079
         4473.041      0.03037873
          4477.03      0.03187909
         4481.028      0.03335981
         4485.022      0.03476902
