#  Table wf2f814wsys.tab  Mon 12:21:54 02-Jun-97
#
#      WAVELENGTH      THROUGHPUT
#       angstroms                
#
         2949.387     7.833057E-8
         2952.018     6.796495E-8
         2954.653     4.944608E-8
          2957.29     3.096726E-8
         2959.926     1.255088E-8
         2962.567     1.351923E-8
          2965.21     1.504395E-8
         2967.856     1.656588E-8
         2970.505     1.781867E-8
         2973.155     1.794126E-8
         2975.808     1.806353E-8
         2978.461     1.818523E-8
         2981.121     1.753020E-8
          2983.78     1.581284E-8
         2986.441     1.409942E-8
         2989.104     1.239010E-8
         2991.772     2.851581E-8
         2994.442     5.360089E-8
         2997.113     7.861151E-8
         2999.788     1.035770E-7
         3002.464     8.230862E-8
         3005.142     5.712998E-8
         3007.826     3.198119E-8
         3010.507     1.246233E-8
         3013.194     1.665745E-8
         3015.883     2.084190E-8
         3018.573     2.501296E-8
         3021.267     2.574738E-8
          3023.96     2.262432E-8
          3026.66     1.950352E-8
          3029.36     1.639432E-8
         3032.062     1.781425E-8
          3034.77     2.063556E-8
         3037.475     2.344413E-8
         3040.186     2.647184E-8
         3042.897     3.251779E-8
         3045.612     3.854772E-8
         3048.332     4.456854E-8
         3051.051     4.541837E-8
         3053.772     3.809993E-8
         3056.497     3.079617E-8
         3059.222     2.352225E-8
         3061.954     2.467075E-8
         3064.685     2.915929E-8
         3067.418     3.363531E-8
         3070.156     3.763294E-8
         3072.896     3.388618E-8
         3075.637     3.015186E-8
          3078.38     2.642838E-8
         3081.126     4.704213E-8
         3083.877     1.026210E-7
         3086.628     1.579711E-7
         3089.381     2.131511E-7
         3092.137     2.631993E-7
         3094.895     3.116572E-7
         3097.659     3.600263E-7
         3100.422     3.857775E-7
         3103.187     2.867630E-7
         3105.955     1.873783E-7
         3108.729     8.749885E-8
         3111.501     3.705602E-8
         3114.277     2.860352E-8
         3117.056     2.011419E-8
         3119.836     1.159912E-8
         3122.621     1.222852E-8
         3125.406     1.343492E-8
         3128.195     1.464641E-8
         3130.985     2.136353E-8
         3133.778     3.820692E-8
         3136.575     5.512307E-8
         3139.373     7.209147E-8
         3142.175     7.719178E-8
         3144.979     7.885684E-8
         3147.784     8.052699E-8
         3150.592     8.347862E-8
         3153.405     9.124035E-8
         3156.218     9.902048E-8
         3159.035     1.068346E-7
         3161.851     9.650473E-8
         3164.674     7.660206E-8
         3167.497     5.664937E-8
         3170.322     3.893458E-8
         3173.152     3.915286E-8
         3175.982     3.937171E-8
         3178.816     3.959137E-8
         3181.652     3.599155E-8
          3184.49     2.963537E-8
         3187.333     2.324670E-8
         3190.175     1.742320E-8
         3193.022     2.041386E-8
          3195.87     2.341398E-8
         3198.722     2.642694E-8
         3201.577     2.628996E-8
         3204.433     2.358648E-8
         3207.291     2.087292E-8
         3210.151     1.834199E-8
         3213.018     1.926022E-8
         3215.884     2.018062E-8
         3218.752     2.110446E-8
         3221.623     2.322402E-8
         3224.499     2.627190E-8
         3227.376     2.933122E-8
         3230.255     3.316002E-8
         3233.136     4.483656E-8
          3236.02     5.655720E-8
         3238.908     6.832904E-8
         3241.799     6.241584E-8
          3244.69     4.570545E-8
         3247.584     2.892985E-8
         3250.485     1.474796E-8
         3253.384     1.388366E-8
         3256.286     1.301604E-8
         3259.192     1.214457E-8
         3262.097     2.374031E-8
          3265.01     4.022851E-8
         3267.922     5.675696E-8
         3270.837     7.439420E-8
         3273.758     9.472669E-8
         3276.675     1.150835E-7
         3279.601     1.355690E-7
         3282.526     1.152941E-7
         3285.454     8.847496E-8
         3288.388     6.152224E-8
         3291.319     4.214374E-8
         3294.257     3.201924E-8
         3297.195     2.186272E-8
         3300.137     1.219250E-8
         3303.083     1.334940E-8
         3306.029     1.451001E-8
         3308.979     1.567558E-8
         3311.931     1.662496E-8
         3314.885     1.746140E-8
         3317.844     1.830146E-8
         3320.803     2.172594E-8
         3323.767     3.211862E-8
         3326.731     4.254497E-8
           3329.7     5.301798E-8
          3332.67     4.679878E-8
         3335.643     3.867408E-8
         3338.622     3.050859E-8
         3341.599     2.775322E-8
          3344.58     2.967966E-8
         3347.563     3.161325E-8
         3350.551     3.206241E-8
         3353.541     2.589258E-8
         3356.532     1.970239E-8
         3359.528     1.348471E-8
         3362.524     3.975116E-8
         3365.525     7.223158E-8
         3368.527     1.048187E-7
         3371.532     1.047821E-7
         3374.541     7.316559E-8
         3377.551     4.144404E-8
         3380.565     1.551603E-8
         3383.582     1.526771E-8
         3386.598     1.501867E-8
         3389.623     1.476814E-8
         3392.646     1.466806E-8
         3395.672     1.458913E-8
         3398.705     1.450975E-8
         3401.732     4.220435E-8
          3404.77     9.094282E-8
         3407.807     1.398131E-7
         3410.847     1.681566E-7
         3413.893     1.427927E-7
         3416.938     1.173594E-7
         3419.985     9.182371E-8
         3423.038     7.003582E-8
         3426.089     4.820648E-8
         3429.148     2.625040E-8
         3432.207     1.974007E-8
         3435.268     1.920131E-8
         3438.334     1.865999E-8
         3441.401     1.854202E-8
         3444.473     1.893057E-8
         3447.545     1.932032E-8
         3450.622     2.429415E-8
         3453.701     4.743448E-8
         3456.782     7.065087E-8
         3459.865     9.396190E-8
         3462.951     7.132886E-8
         3466.042     4.647957E-8
         3469.135     2.153031E-8
         3472.229     3.436135E-8
         3475.326     6.197551E-8
         3478.426     8.970108E-8
         3481.532     9.667882E-8
         3484.638     8.219241E-8
         3487.746     6.764787E-8
         3490.859     7.225157E-8
         3493.972     1.274204E-7
         3497.091     1.828442E-7
          3500.21     2.350401E-7
         3503.334     2.398425E-7
          3506.46     2.446641E-7
         3509.586     2.494989E-7
          3512.72     1.860443E-7
         3515.852     1.120346E-7
         3518.989     3.763144E-8
          3522.13     1.543821E-8
         3525.271     1.813910E-8
         3528.418     2.085280E-8
         3531.563     2.815435E-8
         3534.717     4.015674E-8
          3537.87     5.219531E-8
         3541.025     5.713690E-8
         3544.188     4.719578E-8
         3547.349     3.722525E-8
         3550.513     2.853156E-8
         3553.679     2.664192E-8
         3556.849     2.474409E-8
         3560.026     2.286339E-8
         3563.201     2.438801E-8
         3566.379     2.591898E-8
         3569.562     2.745750E-8
         3572.746     4.086015E-8
         3575.935     5.622640E-8
         3579.124     7.164810E-8
         3582.316     8.834391E-8
         3585.513     1.055790E-7
         3588.714     1.228899E-7
         3591.915     1.102796E-7
         3595.118     7.741740E-8
         3598.325     4.440952E-8
         3601.538     2.525992E-8
         3604.751     2.135942E-8
         3607.966     1.744209E-8
         3611.184     3.421965E-8
         3614.409     8.682119E-8
         3617.633     1.395837E-7
         3620.859     1.730936E-7
         3624.089     1.529524E-7
         3627.322     1.327234E-7
         3630.561     1.102464E-7
         3633.799     7.749117E-8
          3637.04     4.459191E-8
         3640.286     1.448844E-8
         3643.533     1.492844E-8
         3646.785     1.537055E-8
         3650.038     1.590700E-8
         3653.295     2.440296E-8
         3656.556     3.293697E-8
         3659.815     4.149697E-8
         3663.082     3.477293E-8
         3666.353     2.709242E-8
         3669.621     1.939165E-8
         3672.896     4.808853E-8
         3676.172     8.167509E-8
         3679.451     1.154073E-7
         3682.737     1.209384E-7
         3686.022     1.207823E-7
         3689.309     1.206250E-7
           3692.6     1.011630E-7
         3695.896     7.646016E-8
         3699.194     5.164577E-8
         3702.494     5.802039E-8
         3705.798     7.457025E-8
         3709.101     9.117220E-8
         3712.412     8.157457E-8
         3715.725     6.210827E-8
         3719.039     4.256840E-8
         3722.358     3.481686E-8
         3725.678     3.188743E-8
         3729.004     2.894294E-8
          3732.33     2.844355E-8
         3735.659     2.899520E-8
         3738.995     2.954985E-8
          3742.33     3.996131E-8
         3745.668     5.468173E-8
         3749.009     6.946716E-8
         3752.354     6.021084E-8
         3755.703     4.073081E-8
         3759.053     2.117559E-8
         3762.408     1.560066E-8
         3765.764     1.555116E-8
         3769.125     1.550133E-8
         3772.487     1.947763E-8
         3775.852     2.489194E-8
         3779.222     3.033410E-8
         3782.594     2.803670E-8
         3785.968     2.339672E-8
         3789.345     1.873581E-8
         3792.725     2.095836E-8
         3796.112     2.485862E-8
         3799.498     2.877140E-8
         3802.887     2.631955E-8
         3806.279     2.274425E-8
         3809.676     1.915048E-8
         3813.076     5.022716E-8
         3816.477     8.508547E-8
         3819.881     1.200964E-7
          3823.29     9.378015E-8
           3826.7     6.513671E-8
         3830.116     3.708162E-8
         3833.532     2.984075E-8
         3836.951     2.256813E-8
         3840.378     1.606480E-8
         3843.803     1.609291E-8
         3847.232     1.612108E-8
         3850.663     1.645845E-8
         3854.102     1.809337E-8
          3857.54     1.973343E-8
          3860.98     2.074939E-8
         3864.426     2.018097E-8
         3867.875     1.960998E-8
         3871.325     2.095196E-8
         3874.778     2.537955E-8
         3878.234     2.982611E-8
         3881.695     2.959818E-8
         3885.157     2.446771E-8
         3888.625     1.931152E-8
         3892.094     4.513294E-8
         3895.565     9.147529E-8
         3899.044     1.380778E-7
         3902.521     1.256569E-7
         3906.002     9.068810E-8
         3909.489     5.554807E-8
         3912.975     4.153514E-8
         3916.468     3.111773E-8
         3919.961     2.066274E-8
         3923.457     1.925262E-8
         3926.961     1.793773E-8
         3930.462     1.771247E-8
         3933.969     2.470635E-8
         3937.478     3.172554E-8
         3940.992     3.504317E-8
          3944.51     2.885803E-8
         3948.028     2.265058E-8
          3951.55     2.105119E-8
         3955.074     2.535721E-8
         3958.606     2.968663E-8
         3962.137     2.838591E-8
         3965.671     2.338950E-8
          3969.21     1.836912E-8
          3972.75     1.950377E-8
         3976.296     2.242185E-8
         3979.843     2.535013E-8
         3983.395     2.270058E-8
          3986.95     1.978042E-8
         3990.504     1.969308E-8
         3994.065     3.686561E-8
          3997.63     5.410898E-8
         4001.196     6.030383E-8
         4004.767     4.447606E-8
         4008.339     2.864911E-8
         4011.914     3.140924E-8
         4015.494     5.033679E-8
         4019.078     6.927425E-8
         4022.663     6.248336E-8
         4026.251     4.677546E-8
         4029.844     3.105133E-8
         4033.441     2.587358E-8
         4037.039     2.117444E-8
         4040.639     1.730713E-8
         4044.243     1.730311E-8
         4047.855     1.729907E-8
         4051.465     2.048320E-8
         4055.079     2.833900E-8
         4058.698     3.620250E-8
         4062.316     3.637631E-8
         4065.944     3.222189E-8
          4069.57     2.807106E-8
           4073.2     4.947190E-8
         4076.838     7.434229E-8
         4080.472     9.455294E-8
         4084.114     8.375528E-8
         4087.756     7.296047E-8
         4091.405     5.969000E-8
         4095.056     4.247310E-8
         4098.708     2.526331E-8
         4102.367     1.871456E-8
         4106.026     1.799487E-8
         4109.688     1.727507E-8
         4113.356     1.954253E-8
         4117.025     2.208681E-8
         4120.699     2.497746E-8
         4124.375     2.933204E-8
         4128.056     3.369033E-8
         4131.738     3.366605E-8
         4135.423     2.873862E-8
         4139.116     2.380377E-8
         4142.808     2.108428E-8
         4146.503     1.905979E-8
         4150.201     1.760711E-8
         4153.903     2.610167E-8
         4157.613     3.460606E-8
         4161.321     3.703764E-8
         4165.033     2.850978E-8
         4168.748     1.998111E-8
         4172.466     1.710242E-8
         4176.192     1.709503E-8
         4179.917     1.708764E-8
         4183.645     1.902157E-8
         4187.379     2.100109E-8
         4191.116     2.192816E-8
         4194.854     2.038360E-8
         4198.596     1.883900E-8
         4202.343     1.930173E-8
         4206.094     2.097176E-8
         4209.845     2.264525E-8
         4213.603     2.379627E-8
         4217.358     2.492621E-8
         4221.123     2.617129E-8
          4224.89     2.768025E-8
         4228.658     2.919248E-8
         4232.432     2.779296E-8
         4236.208     2.477917E-8
         4239.988     2.175563E-8
          4243.77     2.588779E-8
         4247.555     3.005328E-8
         4251.348     3.066832E-8
          4255.14     2.481258E-8
         4258.936     1.894115E-8
         4262.734     1.730344E-8
         4266.537     1.731852E-8
         4270.347     1.733365E-8
         4274.155     1.734876E-8
         4277.968     1.736390E-8
         4281.786     1.737894E-8
         4285.605     1.739386E-8
          4289.43     1.740881E-8
         4293.256     1.742374E-8
         4297.085     1.743868E-8
         4300.922     1.745360E-8
         4304.759     1.746836E-8
         4308.598     1.748313E-8
         4312.441     1.749790E-8
          4316.29     1.751268E-8
         4320.142     1.752748E-8
         4323.996     1.754227E-8
         4327.854     1.755708E-8
         4331.715     1.757189E-8
         4335.581     1.758670E-8
         4339.448     1.760152E-8
         4343.318     1.761616E-8
         4347.195     1.763079E-8
         4351.072     1.764537E-8
         4354.956     1.765981E-8
          4358.84     1.767425E-8
         4362.728     1.768884E-8
         4366.624     1.770352E-8
         4370.519     1.771816E-8
         4374.417     1.773262E-8
         4378.318     1.774709E-8
         4382.229     2.198518E-8
         4386.137     2.941709E-8
         4390.049     4.075749E-8
         4393.967     3.575164E-7
         4397.889     6.751004E-7
         4401.812     9.950127E-7
         4405.738     1.317838E-6
         4409.667     1.641471E-6
         4413.603     1.839994E-6
         4417.542     2.027350E-6
         4421.482     2.207099E-6
         4425.426     2.374044E-6
         4429.373     2.541378E-6
         4433.329     2.489389E-6
         4437.283     2.395876E-6
         4441.241     2.251645E-6
         4445.205     1.996107E-6
         4449.169     1.740095E-6
          4453.14     1.494550E-6
         4457.112     1.251506E-6
         4461.088     1.005017E-6
         4465.069     7.501920E-7
         4469.052     4.949015E-7
