#  Table wf2f450wsys.tab  Mon 12:21:43 02-Jun-97
#
#      WAVELENGTH      THROUGHPUT
#       angstroms                
#
         2282.042     3.697670E-8
         2284.071     3.297767E-8
         2286.103     2.892684E-8
         2288.136     2.482892E-8
         2290.172     2.104074E-8
         2292.209     2.115210E-8
         2294.248     2.126358E-8
         2296.288     2.137629E-8
         2298.331     2.149570E-8
         2300.376     2.161514E-8
         2302.421     2.173373E-8
          2304.47     2.185268E-8
         2306.519     2.197181E-8
          2308.57     2.209122E-8
         2310.625     2.221055E-8
         2312.681     2.232895E-8
         2314.736     2.244746E-8
         2316.796     2.256638E-8
         2318.857     2.268555E-8
         2320.919     2.489980E-8
         2322.983     2.975920E-8
         2325.049     3.467454E-8
         2327.118     3.964436E-8
         2329.187     4.466413E-8
          2331.26     4.973959E-8
         2333.334     5.486703E-8
         2335.409     6.004483E-8
         2337.485     6.527689E-8
         2339.565     7.056646E-8
         2341.648     7.590915E-8
         2343.729     8.129556E-8
         2345.814     8.674206E-8
         2347.901     9.224319E-8
         2349.989     9.779595E-8
          2352.08     1.085093E-7
         2354.171     1.193491E-7
         2356.266     1.303049E-7
         2358.361     1.413618E-7
         2360.458     1.502289E-7
          2362.56     1.509208E-7
         2364.661     1.516132E-7
         2366.764     1.523072E-7
         2368.869     1.530021E-7
         2370.977     1.536927E-7
         2373.085     1.543770E-7
         2375.196     1.550629E-7
          2377.31     1.557501E-7
         2379.422     1.564377E-7
         2381.539     1.611488E-7
          2383.66     1.674210E-7
         2385.778     1.737352E-7
         2387.901     1.801120E-7
         2390.024     1.864751E-7
          2392.15     1.872541E-7
         2394.279     1.880344E-7
         2396.409     1.888161E-7
          2398.54     1.895987E-7
         2400.673     1.867185E-7
         2402.809     1.758061E-7
         2404.947     1.647906E-7
         2407.086     1.536727E-7
         2409.225     1.424636E-7
         2411.369     1.349287E-7
         2413.514     1.294795E-7
         2415.662     1.239793E-7
          2417.81     1.184315E-7
         2419.961     1.128291E-7
         2422.113     9.521712E-8
         2424.267     7.723089E-8
         2426.425     5.906949E-8
         2428.584     4.076307E-8
         2430.742     2.658436E-8
         2432.905     2.044949E-8
         2435.069     1.426265E-8
         2437.235     8.028565E-9
         2439.403     1.739354E-9
         2441.572              0.
         2443.745              0.
         2445.917              0.
         2448.094              0.
         2450.272              0.
         2452.451              0.
         2454.631              0.
         2456.815              0.
            2459.              0.
         2461.188     3.585389E-9
         2463.378     1.023114E-8
         2465.569     1.692767E-8
          2467.76     2.366834E-8
         2469.958     3.047290E-8
         2472.154     3.732010E-8
         2474.353     4.422289E-8
         2476.553     5.117377E-8
         2478.756     5.817678E-8
         2480.961     6.822611E-8
         2483.167     8.223116E-8
         2485.378     9.635940E-8
         2487.588     1.105737E-7
         2489.801     1.249010E-7
         2492.015     1.265744E-7
         2494.231     1.269933E-7
         2496.451     1.274134E-7
          2498.67     1.278334E-7
         2500.893     1.282546E-7
         2503.118     1.286763E-7
         2505.345     1.290988E-7
         2507.573     1.295217E-7
         2509.803     1.299452E-7
         2512.036     1.370074E-7
          2514.27     1.447603E-7
         2516.507     1.525733E-7
         2518.746     1.604414E-7
         2520.985     1.683613E-7
         2523.228     1.763418E-7
         2525.472     1.843738E-7
         2527.719     1.924671E-7
         2529.967     2.006113E-7
         2532.218     1.939367E-7
         2534.471     1.869843E-7
         2536.723     1.799851E-7
          2538.98     1.726483E-7
          2541.24     1.652388E-7
           2543.5     1.578103E-7
         2545.762     1.503511E-7
         2548.027     1.428574E-7
         2550.292     1.363363E-7
         2552.562     1.365339E-7
         2554.833     1.367306E-7
         2557.106     1.369264E-7
          2559.38     1.371211E-7
         2561.655     1.316355E-7
         2563.935     1.239886E-7
         2566.216     1.163117E-7
         2568.498     1.086098E-7
         2570.781     1.035771E-7
         2573.069     1.037266E-7
         2575.358     1.038754E-7
         2577.648     1.040234E-7
         2579.942     1.041708E-7
         2582.236     1.043224E-7
         2584.533     1.044735E-7
         2586.833     1.046238E-7
         2589.135     1.047735E-7
         2591.435     1.049253E-7
         2593.741     1.050785E-7
         2596.049     1.052309E-7
         2598.357     1.053825E-7
         2600.669     1.055350E-7
         2602.981     1.056907E-7
         2605.297     1.058457E-7
         2607.614     1.059998E-7
         2609.936     1.061533E-7
         2612.256     9.831607E-8
         2614.579     9.021878E-8
         2616.906     8.208347E-8
         2619.232     7.392141E-8
         2621.564     7.129555E-8
         2623.894     7.140227E-8
         2626.229     7.150860E-8
         2628.565     7.161439E-8
         2630.904     7.172114E-8
         2633.243     7.182966E-8
         2635.585     7.193764E-8
          2637.93     7.204514E-8
         2640.275     7.314581E-8
         2642.625     8.174389E-8
         2644.976     9.037485E-8
         2647.328     9.903218E-8
         2649.683     1.077274E-7
         2652.039     1.090422E-7
         2654.399     1.092069E-7
         2656.759     1.093705E-7
         2659.123     1.095333E-7
         2661.489     1.042542E-7
         2663.854     9.574953E-8
         2666.224     8.720030E-8
         2668.598     7.861106E-8
         2670.971     6.999961E-8
         2673.346     6.135466E-8
         2675.724     5.266971E-8
         2678.104     4.395654E-8
         2680.486     3.700357E-8
          2682.87     3.705882E-8
         2685.258     3.711382E-8
         2687.645     3.716841E-8
         2690.036     3.735635E-8
         2692.429     4.633312E-8
         2694.823     5.533930E-8
         2697.221     6.438388E-8
         2699.619     7.345560E-8
         2702.021     8.267801E-8
         2704.424     9.197528E-8
         2706.829     1.013357E-7
         2709.239     1.107697E-7
         2711.648     1.077358E-7
         2714.059     9.887048E-8
         2716.474     8.993640E-8
         2718.891     8.093877E-8
         2721.308     7.691540E-8
         2723.729     7.714672E-8
         2726.153     7.737822E-8
         2728.577     7.760980E-8
         2731.003     7.784187E-8
         2733.433     7.807467E-8
         2735.865     7.830768E-8
         2738.298     7.854072E-8
         2740.733     8.166008E-8
         2743.171     9.153744E-8
         2745.612     1.014800E-7
         2748.055     1.114889E-7
         2750.499     1.215009E-7
         2752.946     1.313331E-7
         2755.394     1.411816E-7
         2757.845     1.510574E-7
         2760.299     1.597597E-7
         2762.752     1.598596E-7
          2765.21     1.599597E-7
          2767.67     1.600599E-7
         2770.131     1.601601E-7
         2772.596     1.602594E-7
         2775.063     1.603588E-7
         2777.531     1.604582E-7
            2780.     1.605568E-7
         2782.475     1.507135E-7
         2784.949     1.408603E-7
         2787.427     1.309814E-7
         2789.906     1.210877E-7
         2792.386     1.111708E-7
         2794.873     1.012207E-7
         2797.356     9.126879E-8
         2799.845     8.128367E-8
         2802.336     7.127692E-8
          2804.83     6.125089E-8
         2807.324     5.120959E-8
         2809.822     4.114216E-8
          2812.32     4.044269E-8
         2814.821     4.046454E-8
         2817.325     4.048641E-8
         2819.833     4.050832E-8
         2822.339     3.104907E-8
          2824.85     2.088203E-8
         2827.362     1.070148E-8
         2829.878    4.965031E-10
         2832.396     9.729836E-9
         2834.914     1.996847E-8
         2837.437     3.023235E-8
         2839.959     4.050955E-8
         2842.485     6.091751E-8
         2845.015     8.155169E-8
         2847.545     1.021996E-7
         2850.077     1.219418E-7
         2852.613     1.116596E-7
         2855.151     1.013588E-7
          2857.69     9.104537E-8
         2860.233     8.070625E-8
         2862.777     7.034841E-8
         2865.323     5.997725E-8
         2867.871     4.958778E-8
         2870.423     4.262990E-8
         2872.976     5.309752E-8
         2875.531     6.357804E-8
         2878.088     7.407650E-8
         2880.649     8.725747E-8
         2883.212     1.083045E-7
         2885.775     1.293752E-7
         2888.343     1.504955E-7
         2890.913     1.679041E-7
         2893.483     1.785245E-7
         2896.058     1.891694E-7
         2898.633     1.998258E-7
          2901.21     2.003820E-7
         2903.792     1.895185E-7
         2906.375     1.786756E-7
         2908.961     1.678515E-7
         2911.546     1.633746E-7
         2914.137     1.631435E-7
          2916.73     1.629120E-7
         2919.323     1.626801E-7
         2921.922     1.702531E-7
         2924.519     1.805377E-7
         2927.121     1.908126E-7
         2929.725     2.010652E-7
         2932.332     2.018774E-7
         2934.941     2.015779E-7
         2937.549     2.012782E-7
         2940.163     2.009775E-7
         2942.779     2.006765E-7
         2945.397     2.003748E-7
         2948.016     2.000727E-7
         2950.637     1.946750E-7
         2953.263     1.734274E-7
         2955.889     1.522404E-7
         2958.519     1.310865E-7
         2961.153     1.191195E-7
         2963.784     1.189336E-7
         2966.421     1.187472E-7
         2969.061     1.185604E-7
         2971.701     1.250828E-7
         2974.343     1.352926E-7
          2976.99     1.454849E-7
         2979.638     1.556519E-7
         2982.286     1.388927E-7
         2984.939     1.178958E-7
         2987.597     9.693382E-8
         2990.253     7.703614E-8
         2992.914     6.654642E-8
         2995.575     5.608794E-8
         2998.239     4.565508E-8
         3000.907     3.875427E-8
         3003.575     3.868914E-8
         3006.249     3.862380E-8
         3008.921     3.855845E-8
         3011.598     4.464275E-8
         3014.277     5.486391E-8
         3016.958     6.505160E-8
         3019.642     7.521962E-8
         3022.327     6.756304E-8
         3025.016     5.718369E-8
         3027.706     4.683627E-8
         3030.398     3.802952E-8
         3033.096     3.796231E-8
         3035.793     3.789505E-8
         3038.494     3.782761E-8
         3041.198     3.776006E-8
           3043.9     3.769245E-8
         3046.608     3.762464E-8
         3049.319     3.755669E-8
         3052.032     4.510690E-8
         3054.748     5.518526E-8
         3057.462     6.522361E-8
         3060.183     7.524618E-8
         3062.905     8.523923E-8
         3065.629     9.519818E-8
         3068.356     1.051336E-7
         3071.085     1.070054E-7
         3073.817     9.671121E-8
         3076.551     8.645293E-8
         3079.288     7.621693E-8
         3082.028     7.345638E-8
         3084.768     7.331614E-8
         3087.513     7.317551E-8
         3090.258     7.209238E-8
         3093.006     6.193741E-8
         3095.758     5.180676E-8
         3098.512     4.170598E-8
         3101.269     3.629077E-8
         3104.025     3.634218E-8
         3106.787     3.639373E-8
         3109.551     3.644536E-8
         3112.316     3.649705E-8
         3115.087     3.654888E-8
         3117.855     3.660069E-8
         3120.631     3.665269E-8
         3123.406     3.670472E-8
         3126.185     3.675685E-8
         3128.967     3.680908E-8
         3131.749     3.686117E-8
         3134.533     3.691323E-8
         3137.322     3.696540E-8
         3140.114     3.743883E-8
         3142.906     4.784301E-8
         3145.701     5.828580E-8
           3148.5     6.877370E-8
         3151.301     7.445752E-8
         3154.103     7.456288E-8
         3156.911     7.466855E-8
         3159.716     7.477419E-8
         3162.528     7.488021E-8
         3165.342     7.498640E-8
         3168.158     7.509276E-8
         3170.975     7.886441E-8
         3173.794     8.959198E-8
         3176.618     1.003663E-7
         3179.443     1.111735E-7
          3182.27     1.134369E-7
         3185.103     1.135983E-7
         3187.936     1.137597E-7
         3190.772     1.139212E-7
         3193.609     1.140822E-7
         3196.451     1.142436E-7
         3199.293     1.144052E-7
         3202.138     9.823973E-8
         3204.989     7.657398E-8
          3207.84     5.484101E-8
         3210.691     3.570269E-8
         3213.547     2.478217E-8
         3216.407     1.382008E-8
         3219.267     2.824755E-9
         3222.129     8.212282E-9
         3224.996     1.929764E-8
         3227.865     3.042392E-8
         3230.734     3.873521E-8
         3233.612     3.879036E-8
         3236.487     3.884550E-8
         3239.365     3.890072E-8
         3242.247     4.771113E-8
          3245.13     5.902694E-8
         3248.016     7.038464E-8
         3250.906     7.470444E-8
         3253.798     6.347885E-8
         3256.693     5.221058E-8
         3259.587     4.091379E-8
         3262.489     3.934784E-8
          3265.39     3.940404E-8
         3268.294     3.946032E-8
         3271.202     4.426551E-8
          3274.11     5.584006E-8
         3277.024     6.746631E-8
         3279.939     7.913469E-8
         3282.858     7.948982E-8
         3285.779     7.960384E-8
         3288.698     7.971791E-8
         3291.625     7.983276E-8
         3294.553     7.994818E-8
         3297.481     8.006364E-8
         3300.415     8.017945E-8
         3303.351     8.029558E-8
          3306.29     8.041189E-8
         3309.229     8.052825E-8
         3312.175     7.187676E-8
         3315.122     6.008071E-8
         3318.069     4.824726E-8
         3321.022     3.636062E-8
         3323.975     2.443737E-8
         3326.932     1.246056E-8
          3329.89    4.458800E-10
         3332.853     1.162281E-8
         3335.819     2.373687E-8
         3338.785     3.588941E-8
         3341.754     4.091459E-8
         3344.727     4.097474E-8
         3347.703     4.103500E-8
         3350.681     4.109537E-8
         3353.659     4.115585E-8
         3356.643     4.121650E-8
         3359.629     4.127724E-8
         3362.617     4.133815E-8
          3365.61     4.139924E-8
         3368.601     4.146032E-8
         3371.598     4.815863E-8
         3374.598     6.070549E-8
         3377.601     7.329978E-8
         3380.604     8.341535E-8
          3383.61     8.353989E-8
         3386.621     8.366472E-8
         3389.632     8.378967E-8
         3392.648     1.061362E-7
         3395.667     1.316648E-7
         3398.686     1.572781E-7
          3401.71     1.757987E-7
         3404.737     1.888401E-7
         3407.764     2.019234E-7
         3410.794     2.083335E-7
         3413.829     1.957810E-7
         3416.866     1.831787E-7
         3419.906     1.705254E-7
         3422.946     1.829346E-7
         3425.991     1.962066E-7
         3429.039     2.095314E-7
         3432.088     2.229014E-7
         3435.142     2.363332E-7
         3438.197     2.498088E-7
         3441.256     2.633460E-7
         3444.316     2.769293E-7
         3447.382     2.905819E-7
         3450.448     3.042720E-7
         3453.516     3.180192E-7
         3456.588     3.318291E-7
         3459.662     3.456842E-7
          3462.74     3.357864E-7
         3465.819     3.229086E-7
         3468.903     3.099699E-7
         3471.989     3.230404E-7
         3475.074     3.505373E-7
         3478.168     3.781986E-7
         3481.261     4.668069E-7
         3484.359     6.445006E-7
         3487.459     8.229143E-7
         3490.558     1.048566E-6
         3493.667     1.489631E-6
         3496.772     1.931375E-6
         3499.883     2.375502E-6
         3502.997     3.300223E-6
          3506.11     4.246224E-6
          3509.23     5.197352E-6
         3512.352     7.085734E-6
         3515.477     9.288313E-6
         3518.603     1.149874E-5
         3521.732     1.498293E-5
         3524.867     1.951026E-5
         3528.001     2.405057E-5
         3531.138     3.006552E-5
          3534.28     3.867387E-5
         3537.423     4.731272E-5
          3540.57     5.719611E-5
          3543.72     7.256814E-5
         3546.874     8.800523E-5
         3550.025     1.035671E-4
         3553.184     1.290919E-4
         3556.345     1.547235E-4
         3559.508     1.804461E-4
         3562.673     2.176499E-4
         3565.843     2.571314E-4
         3569.015     2.967848E-4
         3572.191     3.480830E-4
         3575.367     4.047443E-4
         3578.548     4.616786E-4
          3581.73     5.276707E-4
         3584.915     6.013998E-4
         3588.107     6.755255E-4
         3591.297     7.485527E-4
         3594.491     8.199394E-4
         3597.689     8.916712E-4
          3600.89     9.540939E-4
         3604.092     9.917024E-4
         3607.296     0.001029468
         3610.506     0.001067419
         3613.719     0.001105522
          3616.93     0.001143736
         3620.152      0.00118221
         3623.369     0.001220776
         3626.593     0.001259553
          3629.82     0.001298496
         3633.047     0.001337568
         3636.278     0.001376805
         3639.513     0.001416231
         3642.751     0.001549174
         3645.992     0.001708973
         3649.232     0.001869433
         3652.481     0.002037963
         3655.729     0.002212818
         3658.979     0.002419004
         3662.235     0.002634767
         3665.493     0.002864292
         3668.753     0.003111134
         3672.015     0.003361654
         3675.284     0.003633457
         3678.554     0.003909981
         3681.823     0.004208026
         3685.099     0.004519673
         3688.378     0.004835765
         3691.656     0.005177596
          3694.94     0.005532702
         3698.228      0.00589772
         3701.518     0.006264109
         3704.807     0.006643771
         3708.106     0.007031257
         3711.405      0.00742736
         3714.705     0.007814937
          3718.01     0.008211083
         3721.316     0.008619611
         3724.625     0.009017917
         3727.939     0.009415277
         3731.256     0.009814956
         3734.576      0.01022101
         3737.895      0.01062872
         3741.223      0.01101999
         3744.549      0.01140452
         3747.881      0.01178661
         3751.216      0.01215829
         3754.549      0.01252818
          3757.89       0.0129054
         3761.233      0.01326851
          3764.58       0.0136299
         3767.927      0.01397658
         3771.278      0.01432866
         3774.633      0.01470039
         3777.991      0.01505598
         3781.351      0.01542203
         3784.715      0.01576946
         3788.081       0.0161403
         3791.451       0.0165094
         3794.824      0.01687994
         3798.199      0.01725428
         3801.578      0.01764717
         3804.958      0.01804904
         3808.344      0.01842362
         3811.732      0.01882936
         3815.122      0.01923366
         3818.514       0.0196469
         3821.912      0.02009347
         3825.312      0.02055259
         3828.714      0.02099101
          3832.12      0.02145089
         3835.528      0.02191867
          3838.94      0.02237963
         3842.356      0.02284932
         3845.772      0.02334197
         3849.192      0.02382737
         3852.617      0.02432901
         3856.045      0.02483548
         3859.476       0.0253593
         3862.905      0.02587119
         3866.342      0.02637694
         3869.782      0.02686014
         3873.223      0.02736449
         3876.672      0.02787591
         3880.117      0.02835578
         3883.569      0.02884888
         3887.024      0.02932032
          3890.48      0.02980197
         3893.942      0.03026466
         3897.405      0.03072114
         3900.872      0.03115467
         3904.343      0.03161072
         3907.813      0.03202389
         3911.292      0.03241063
          3914.77      0.03278766
         3918.253      0.03314974
         3921.737      0.03355473
         3925.224      0.03390684
         3928.716      0.03422001
         3932.212      0.03456925
         3935.711      0.03486771
         3939.212      0.03517422
         3942.713      0.03549017
         3946.221      0.03575914
         3949.732      0.03601902
         3953.244       0.0363197
         3956.761      0.03655457
          3960.28      0.03678887
         3963.803      0.03705925
         3967.328      0.03729001
         3970.858       0.0375516
         3974.391      0.03774817
         3977.925      0.03799538
         3981.464       0.0382547
         3985.005      0.03849697
         3988.548      0.03871551
         3992.097       0.0389504
         3995.649      0.03921505
         3999.204       0.0394905
         4002.758      0.03970805
         4006.319      0.03987797
         4009.884      0.04006898
         4013.451      0.04024975
         4017.022      0.04042336
         4020.592      0.04064876
         4024.169      0.04082466
          4027.75      0.04102634
         4031.333      0.04120948
          4034.92      0.04144244
         4038.506      0.04164211
         4042.099      0.04188011
         4045.696       0.0421094
         4049.295      0.04226716
         4052.898       0.0424748
           4056.5      0.04273586
         4060.109      0.04292059
         4063.721      0.04311201
         4067.337      0.04332915
         4070.954      0.04353122
         4074.573      0.04374665
         4078.199      0.04391846
         4081.827      0.04405816
         4085.457      0.04426505
         4089.092      0.04447843
         4092.728       0.0446167
         4096.369      0.04478287
         4100.012       0.0449092
          4103.66      0.04503412
         4107.309      0.04517284
         4110.963      0.04529374
         4114.621       0.0454513
         4118.279      0.04553894
         4121.941      0.04559481
         4125.609      0.04566936
          4129.28      0.04574289
         4132.954      0.04583628
         4136.626      0.04586383
         4140.307      0.04590302
         4143.991      0.04593593
         4147.675      0.04597835
         4151.368      0.04602064
          4155.06      0.04598928
         4158.754      0.04596445
         4162.454        0.045977
         4166.156      0.04597494
         4169.862      0.04597053
          4173.57      0.04595412
         4177.284      0.04590583
            4181.      0.04589872
         4184.716      0.04585348
         4188.441      0.04584399
         4192.166      0.04583514
         4195.896      0.04582518
         4199.629      0.04575323
         4203.361      0.04575977
         4207.101      0.04584405
         4210.844      0.04588692
          4214.59       0.0459379
         4218.338       0.0459805
         4222.089      0.04602695
         4225.846      0.04610411
         4229.605      0.04620033
         4233.366      0.04622975
         4237.133      0.04632571
           4240.9      0.04641456
         4244.674        0.046495
         4248.448      0.04659462
         4252.229      0.04671717
         4256.009      0.04684076
         4259.796      0.04695372
         4263.586      0.04712871
         4267.377       0.0472938
         4271.174      0.04740743
         4274.972      0.04759377
         4278.776      0.04775739
         4282.583      0.04791588
         4286.388      0.04808845
         4290.205       0.0482868
          4294.02      0.04853181
          4297.84      0.04870092
         4301.664      0.04892406
         4305.489      0.04910975
         4309.317      0.04930447
         4313.151      0.04950307
         4316.989      0.04971622
          4320.83      0.04990571
          4324.67      0.05011307
         4328.518      0.05028078
         4332.369      0.05049437
         4336.224       0.0506833
         4340.082      0.05084528
         4343.938      0.05105716
         4347.803      0.05126922
         4351.672      0.05142941
         4355.544      0.05160523
         4359.417      0.05172405
         4363.293       0.0518811
         4367.175      0.05197527
         4371.061      0.05209146
         4374.948       0.0521803
          4378.84      0.05221632
         4382.734      0.05226064
         4386.633      0.05231443
         4390.534       0.0523595
          4394.44      0.05233576
         4398.348      0.05232512
         4402.261      0.05232346
         4406.178      0.05226597
         4410.099      0.05225428
         4414.018      0.05219121
         4417.945      0.05215431
         4421.875       0.0520842
          4425.81       0.0519725
         4429.745      0.05185712
         4433.684      0.05175968
         4437.629       0.0516111
         4441.575      0.05151053
         4445.529      0.05141164
         4449.482      0.05130751
         4453.438      0.05114908
         4457.401      0.05100903
         4461.364      0.05091725
         4465.334      0.05075336
         4469.305      0.05061744
         4473.281      0.05054053
         4477.261      0.05044391
          4481.24      0.05035221
         4485.227      0.05027184
         4489.218      0.05018188
         4493.212      0.05012064
         4497.207      0.05004742
         4501.206      0.05000938
         4505.213      0.05013273
         4509.219      0.05029594
         4513.231      0.05048676
         4517.247      0.05072196
         4521.261      0.05092601
         4525.284       0.0511015
         4529.311      0.05137241
          4533.34      0.05158438
         4537.371      0.05178914
         4541.408      0.05204078
         4545.447      0.05241128
         4549.491      0.05267998
         4553.536      0.05304163
         4557.585      0.05339693
          4561.64      0.05368349
         4565.699       0.0540866
         4569.761      0.05444048
         4573.827      0.05482524
         4577.892      0.05519966
         4581.965      0.05569204
         4586.042      0.05605616
          4590.12      0.05645298
         4594.204      0.05690867
         4598.289       0.0573388
          4602.38      0.05778914
         4606.472       0.0582064
         4610.568      0.05869017
          4614.67      0.05908156
         4618.776      0.05946489
         4622.886      0.05992284
         4626.999      0.06035375
         4631.113      0.06070633
         4635.231      0.06114357
         4639.355      0.06144531
         4643.483      0.06180521
         4647.612       0.0620782
         4651.748      0.06240816
         4655.884      0.06275787
         4660.026      0.06303019
          4664.17      0.06331587
