#  Table wf2f606wsys.tab  Mon 12:21:48 02-Jun-97
#
#      WAVELENGTH      THROUGHPUT
#       angstroms                
#
          2215.17     8.987330E-8
         2217.147     1.062602E-7
         2219.125     1.228902E-7
         2221.104     1.319875E-7
         2223.086     1.350200E-7
         2225.071     1.380879E-7
         2227.055     1.411838E-7
         2229.042     1.443172E-7
         2231.031     1.431223E-7
         2233.021     1.378151E-7
         2235.015     1.324141E-7
         2237.008     1.269321E-7
         2239.003     1.213616E-7
         2241.002     1.148726E-7
         2242.999     1.074655E-7
         2245.002     9.993475E-8
         2247.005     9.230186E-8
         2249.009     8.455708E-8
         2251.016     7.616432E-8
         2253.024     6.713567E-8
         2255.033     5.798334E-8
         2257.046     4.870005E-8
         2259.061     3.929187E-8
         2261.075     3.365227E-8
         2263.092     3.135760E-8
         2265.112     2.903016E-8
         2267.134     2.667117E-8
         2269.156     2.428225E-8
         2271.181     2.604640E-8
         2273.207     3.083974E-8
         2275.234     3.569038E-8
         2277.266     4.060450E-8
         2279.296     4.556633E-8
          2281.33     4.894129E-8
         2283.366     5.147384E-8
         2285.402     5.403073E-8
         2287.441     5.661821E-8
         2289.483     5.923301E-8
         2291.525     5.400187E-8
          2293.57     4.601649E-8
         2295.615     3.794705E-8
         2297.663     2.978135E-8
         2299.715     2.151202E-8
         2301.765     1.804646E-8
          2303.82     1.532823E-8
         2305.876     1.257700E-8
         2307.932     9.794287E-9
         2309.992     6.976311E-9
         2312.051     6.983827E-9
         2314.116     7.002057E-9
          2316.18     7.020128E-9
         2318.246     7.038060E-9
         2320.315     7.058741E-9
         2322.385     7.095426E-9
         2324.457     7.132211E-9
         2326.531     7.169050E-9
         2328.606     7.205971E-9
         2330.685     7.242841E-9
         2332.764     7.279385E-9
         2334.845     7.316009E-9
         2336.927     7.352706E-9
         2339.012     7.389481E-9
         2341.101     7.515281E-9
         2343.188     7.722122E-9
         2345.279     7.930887E-9
         2347.372     8.141678E-9
         2349.467     8.354360E-9
         2351.562     1.051177E-8
         2353.661     1.336029E-8
         2355.759     1.623405E-8
         2357.862     1.914084E-8
         2359.966     2.207677E-8
         2362.071     2.535125E-8
         2364.179     2.866518E-8
         2366.288     3.200936E-8
         2368.398     3.538620E-8
         2370.512     3.960264E-8
         2372.628     4.639124E-8
         2374.744     5.324055E-8
         2376.863     6.015942E-8
         2378.983     6.714020E-8
         2381.105     7.787134E-8
          2383.23     9.212053E-8
         2385.357     1.065017E-7
         2387.485     1.210086E-7
         2389.615     1.356483E-7
         2391.747     1.384795E-7
         2393.881     1.386822E-7
         2396.017     1.388825E-7
         2398.154     1.390803E-7
         2400.293     1.386167E-7
         2402.435     1.339741E-7
          2404.58     1.292852E-7
         2406.724     1.245535E-7
         2408.872     1.197730E-7
         2411.022     1.148529E-7
         2413.171     1.097890E-7
         2415.326     1.046684E-7
         2417.479     9.951022E-8
         2419.637     9.429723E-8
         2421.796     8.421631E-8
         2423.957     7.307465E-8
          2426.12     6.183002E-8
         2428.284     5.049598E-8
         2430.451     4.090883E-8
         2432.619     3.832295E-8
         2434.789     3.571496E-8
         2436.962     3.308272E-8
         2439.136     3.042822E-8
         2441.312     2.918725E-8
          2443.49     2.888400E-8
          2445.67     2.857746E-8
         2447.853     2.826772E-8
         2450.036     2.790374E-8
         2452.222     2.449225E-8
         2454.409     2.105310E-8
           2456.6     1.758386E-8
         2458.792     1.408712E-8
         2460.985     1.189147E-8
          2463.18     1.131275E-8
         2465.379     1.072889E-8
         2467.579     1.014032E-8
         2469.778     9.547676E-9
         2471.983     9.516697E-9
          2474.19     9.548995E-9
         2476.396     9.581289E-9
         2478.606     9.613670E-9
         2480.817     9.646021E-9
         2483.029     9.678314E-9
         2485.247     9.710703E-9
         2487.462     9.743079E-9
         2489.682     9.775548E-9
         2491.904     1.120978E-8
         2494.125     1.288736E-8
         2496.353     1.458047E-8
         2498.579     1.628398E-8
         2500.808     1.971514E-8
          2503.04     2.620279E-8
         2505.272     3.273418E-8
         2507.509     3.931876E-8
         2509.745     4.594663E-8
         2511.985     4.908053E-8
         2514.225     5.177724E-8
         2516.468     5.449336E-8
         2518.714     5.723015E-8
         2520.962     5.803111E-8
          2523.21     5.621276E-8
         2525.462     5.437864E-8
         2527.715     5.253110E-8
         2529.971     5.066766E-8
         2532.229     4.519113E-8
         2534.486     3.963208E-8
         2536.748     3.402434E-8
          2539.01     2.833245E-8
         2541.277     2.475577E-8
         2543.545     2.283422E-8
         2545.813     2.090617E-8
         2548.084     1.897063E-8
         2550.358     1.715775E-8
         2552.635     1.604073E-8
         2554.911     1.492015E-8
         2557.191     1.379436E-8
         2559.471     1.266553E-8
         2561.755     1.210553E-8
         2564.042     1.171681E-8
         2566.329     1.132670E-8
         2568.619     1.093480E-8
         2570.908     1.070403E-8
         2573.205     1.071954E-8
           2575.5     1.073495E-8
         2577.797     1.075029E-8
         2580.097     1.076558E-8
         2582.399     1.078130E-8
         2584.704     1.079696E-8
          2587.01     1.081253E-8
         2589.318     1.082803E-8
         2591.629     1.084382E-8
          2593.94     1.085969E-8
         2596.254     1.087547E-8
         2598.573     1.089119E-8
         2600.889     1.101803E-8
          2603.21     1.132461E-8
         2605.532     1.163202E-8
         2607.856     1.194047E-8
         2610.185     1.224569E-8
         2612.512     1.249773E-8
         2614.843     1.275086E-8
         2617.177     1.300481E-8
          2619.51     1.325926E-8
         2621.849     1.800650E-8
         2624.188     2.395857E-8
         2626.528     2.993313E-8
         2628.873     3.593445E-8
         2631.217     4.748731E-8
         2633.566     6.423310E-8
         2635.916     8.104266E-8
         2638.267     9.790691E-8
          2640.62     1.120169E-7
         2642.977     1.182904E-7
         2645.334     1.245832E-7
         2647.695     1.309022E-7
         2650.057     1.367370E-7
         2652.422     1.221410E-7
         2654.788     1.074959E-7
         2657.157     9.278242E-8
         2659.526     7.802814E-8
         2661.899     6.552980E-8
         2664.275     5.356451E-8
         2666.652     4.155871E-8
         2669.031     2.949909E-8
         2671.412     2.625850E-8
         2673.796     2.909739E-8
         2676.181     3.194496E-8
          2678.57     3.480489E-8
          2680.96     3.812551E-8
          2683.35     4.212584E-8
         2685.746     4.614815E-8
          2688.14     5.017802E-8
          2690.54     5.200345E-8
         2692.941     4.615143E-8
         2695.343     4.027913E-8
         2697.748     3.438072E-8
         2700.153     2.907302E-8
         2702.563     3.269776E-8
         2704.975     3.634688E-8
         2707.387     4.001855E-8
         2709.804     4.371766E-8
         2712.222     4.991606E-8
         2714.642     5.637198E-8
         2717.063     6.287109E-8
         2719.486     6.941482E-8
         2721.915     7.942860E-8
         2724.343     9.041807E-8
         2726.772     1.014821E-7
         2729.205     1.126209E-7
          2731.64     1.211110E-7
         2734.078     1.283283E-7
         2736.517     1.355889E-7
         2738.958     1.428963E-7
         2741.402     1.409955E-7
         2743.849     1.321694E-7
         2746.296     1.232864E-7
         2748.747     1.143349E-7
         2751.198     1.049065E-7
         2753.653     9.499180E-8
         2756.111     8.505547E-8
         2758.569     7.510341E-8
         2761.031     7.327089E-8
         2763.495     8.276118E-8
         2765.958     9.226049E-8
         2768.427     1.017914E-7
         2770.898     1.143438E-7
         2773.369     1.321739E-7
         2775.844     1.500525E-7
          2778.32     1.679586E-7
         2780.799     1.822666E-7
          2783.28     1.889448E-7
         2785.764     1.956375E-7
         2788.249     2.023395E-7
         2790.736     2.000281E-7
         2793.227     1.761913E-7
          2795.72     1.523055E-7
         2798.213     1.283848E-7
         2800.709     1.054035E-7
         2803.209     8.485716E-8
         2805.709     6.428149E-8
         2808.213     4.365036E-8
         2810.718     2.838438E-8
         2813.226     2.653046E-8
         2815.736     2.467397E-8
         2818.247     2.281381E-8
         2820.764     2.570312E-8
         2823.278     3.949983E-8
         2825.798     5.334035E-8
          2828.32     6.720731E-8
         2830.843     8.167837E-8
         2833.369     9.735493E-8
         2835.898     1.130625E-7
         2838.426     1.287798E-7
         2840.959     1.339601E-7
         2843.495     1.217519E-7
         2846.031     1.095284E-7
         2848.571     9.727312E-8
         2851.112     8.834042E-8
         2853.655     8.368423E-8
         2856.202     7.901688E-8
         2858.751     7.434115E-8
         2861.301     7.083053E-8
         2863.853     6.843987E-8
         2866.407     6.604476E-8
         2868.965     6.364377E-8
         2871.526     6.106018E-8
         2874.087     5.835281E-8
         2876.652     5.563871E-8
         2879.218     5.292175E-8
         2881.788     5.331472E-8
         2884.358     5.507269E-8
         2886.931     5.683382E-8
         2889.507     5.859889E-8
         2892.084     6.809923E-8
         2894.666     7.945266E-8
         2897.248     9.081941E-8
         2899.832     1.022038E-7
         2902.421     8.837354E-8
          2905.01     7.283533E-8
         2907.601     5.732505E-8
         2910.198     4.248769E-8
          2912.79     3.574240E-8
         2915.392     2.899320E-8
         2917.992     2.226557E-8
         2920.594     1.886232E-8
         2923.203     2.665323E-8
         2925.807     3.440978E-8
          2928.42     4.216896E-8
         2931.033     5.248805E-8
         2933.646     6.671370E-8
         2936.266     8.093507E-8
         2938.885     9.510821E-8
         2941.506     9.457310E-8
         2944.131     8.316933E-8
         2946.757     7.179624E-8
         2949.387     6.044021E-8
         2952.018     6.110322E-8
         2954.653     6.540459E-8
          2957.29     6.969617E-8
         2959.926     7.397274E-8
         2962.567     9.032753E-8
          2965.21     1.069854E-7
         2967.856     1.236133E-7
         2970.505     1.366748E-7
         2973.155     1.347361E-7
         2975.808     1.327996E-7
         2978.461     1.308692E-7
         2981.121     1.261365E-7
          2983.78     1.175783E-7
         2986.441     1.090395E-7
         2989.104     1.005208E-7
         2991.772     9.042378E-8
         2994.442     7.954863E-8
         2997.113     6.870503E-8
         2999.788     5.788022E-8
         3002.464     5.589868E-8
         3005.142     5.467784E-8
         3007.826     5.345804E-8
         3010.507     5.578615E-8
         3013.194     7.331576E-8
         3015.883     9.080075E-8
         3018.573     1.082297E-7
         3021.267     1.261041E-7
          3023.96     1.444479E-7
          3026.66     1.627765E-7
          3029.36     1.810346E-7
         3032.062     1.836662E-7
          3034.77     1.814574E-7
         3037.475     1.792568E-7
         3040.186     1.770106E-7
         3042.897     1.741262E-7
         3045.612     1.712479E-7
         3048.332     1.683723E-7
         3051.051     1.560982E-7
         3053.772     1.289302E-7
         3056.497     1.018169E-7
         3059.222     7.481453E-8
         3061.954     5.687745E-8
         3064.685     4.260851E-8
         3067.418     2.837822E-8
         3070.156     1.500210E-8
         3072.896     1.524599E-8
         3075.637     1.548891E-8
          3078.38     1.573098E-8
         3081.126     1.899628E-8
         3083.877     2.660668E-8
         3086.628     3.418565E-8
         3089.381     4.174120E-8
         3092.137     4.223986E-8
         3094.895     4.070120E-8
         3097.659     3.916488E-8
         3100.422     3.695538E-8
         3103.187     3.096070E-8
         3105.955     2.494356E-8
         3108.729     1.889643E-8
         3111.501     1.650095E-8
         3114.277     1.720935E-8
         3117.056     1.792078E-8
         3119.836     1.863431E-8
         3122.621     1.956494E-8
         3125.406     2.051190E-8
         3128.195     2.146281E-8
         3130.985     2.105502E-8
         3133.778     1.814587E-8
         3136.575     1.522409E-8
         3139.373     1.229319E-8
         3142.175     1.197468E-8
         3144.979     1.241416E-8
         3147.784     1.285501E-8
         3150.592     1.439281E-8
         3153.405     2.005642E-8
         3156.218     2.573362E-8
         3159.035     3.143577E-8
         3161.851     3.282375E-8
         3164.674     3.195219E-8
         3167.497     3.107834E-8
         3170.322     3.029684E-8
         3173.152     3.025721E-8
         3175.982     3.021736E-8
         3178.816     3.017725E-8
         3181.652     3.078233E-8
          3184.49     3.185300E-8
         3187.333     3.292902E-8
         3190.175     3.368906E-8
         3193.022     2.958019E-8
          3195.87     2.545816E-8
         3198.722     2.131832E-8
         3201.577     2.098139E-8
         3204.433     2.374289E-8
         3207.291     2.651453E-8
         3210.151     2.912890E-8
         3213.018     2.874866E-8
         3215.884     2.836739E-8
         3218.752     2.798458E-8
         3221.623     2.625982E-8
         3224.499     2.349421E-8
         3227.376     2.071803E-8
         3230.255     1.808090E-8
         3233.136     1.695646E-8
          3236.02     1.582771E-8
         3238.908     1.469396E-8
         3241.799     1.601990E-8
          3244.69     1.884795E-8
         3247.584     2.168694E-8
         3250.485     2.626019E-8
         3253.384     3.942933E-8
         3256.286     5.264827E-8
         3259.192     6.592497E-8
         3262.097     6.177334E-8
          3265.01     5.083991E-8
         3267.922     3.987954E-8
         3270.837     3.041564E-8
         3273.758     2.473488E-8
         3276.675     1.904713E-8
         3279.601     1.332331E-8
         3282.526     1.255484E-8
         3285.454     1.257061E-8
         3288.388     1.258642E-8
         3291.319     1.257286E-8
         3294.257     1.252318E-8
         3297.195     1.247330E-8
         3300.137     1.242636E-8
         3303.083     1.244441E-8
         3306.029     1.246248E-8
         3308.979     1.248059E-8
         3311.931     1.347417E-8
         3314.885     1.498827E-8
         3317.844     1.650899E-8
         3320.803     1.740595E-8
         3323.767     1.661360E-8
         3326.731     1.581862E-8
           3329.7     1.502003E-8
          3332.67     1.513821E-8
         3335.643     1.536020E-8
         3338.622     1.558324E-8
         3341.599     1.579466E-8
          3344.58     1.599635E-8
         3347.563     1.619873E-8
         3350.551     1.664784E-8
         3353.541     1.818899E-8
         3356.532     1.973514E-8
         3359.528     2.128808E-8
         3362.524     3.501332E-8
         3365.525     5.108180E-8
         3368.527     6.720300E-8
         3371.532     9.054350E-8
         3374.541     1.208929E-7
         3377.551     1.513426E-7
         3380.565     1.709454E-7
         3383.582     1.429202E-7
         3386.598     1.148196E-7
         3389.623     8.655682E-8
         3392.646     7.827033E-8
         3395.672     7.281579E-8
         3398.705     6.733303E-8
         3401.732     7.676100E-8
          3404.77     9.745814E-8
         3407.807     1.182110E-7
         3410.847     1.382436E-7
         3413.893     1.562960E-7
         3416.938     1.743970E-7
         3419.985     1.925699E-7
         3423.038     2.118921E-7
         3426.089     2.312718E-7
         3429.148     2.507630E-7
         3432.207     3.045162E-7
         3435.268     3.717133E-7
         3438.334     4.392194E-7
         3441.401     4.676979E-7
         3444.473     4.494916E-7
         3447.545     4.312244E-7
         3450.622     4.051186E-7
         3453.701     3.482098E-7
         3456.782     2.911123E-7
         3459.865     2.337803E-7
         3462.951     2.151880E-7
         3466.042     1.982984E-7
         3469.135     1.813402E-7
         3472.229     1.853995E-7
         3475.326     1.976738E-7
         3478.426     2.099971E-7
         3481.532     2.227680E-7
         3484.638     2.359707E-7
         3487.746     2.492251E-7
         3490.859     2.588270E-7
         3493.972     2.586899E-7
         3497.091     2.585511E-7
          3500.21     2.575721E-7
         3503.334     2.449293E-7
          3506.46     2.322326E-7
         3509.586     2.194977E-7
          3512.72     2.104117E-7
         3515.852     2.018701E-7
         3518.989     1.932824E-7
          3522.13     1.951107E-7
         3525.271     2.019151E-7
         3528.418     2.087511E-7
         3531.563     2.228483E-7
         3534.717     2.443932E-7
          3537.87     2.660024E-7
         3541.025     2.771517E-7
         3544.188     2.663540E-7
         3547.349     2.555236E-7
         3550.513     2.429501E-7
         3553.679     2.215302E-7
         3556.849     2.000177E-7
         3560.026     1.786448E-7
         3563.201     1.891112E-7
         3566.379     1.996210E-7
         3569.562     2.101827E-7
         3572.746     2.000656E-7
         3575.935     1.865826E-7
         3579.124     1.730500E-7
         3582.316     1.422406E-7
         3585.513     1.047487E-7
         3588.714     6.709062E-8
         3591.915     4.730490E-8
         3595.118     3.956647E-8
         3598.325     3.179361E-8
         3601.538     2.977591E-8
         3604.751     3.407407E-8
         3607.966     3.839054E-8
         3611.184     4.887369E-8
         3614.409     7.002144E-8
         3617.633     9.123374E-8
         3620.859     1.096545E-7
         3624.089     1.201968E-7
         3627.322     1.307841E-7
         3630.561     1.369983E-7
         3633.799     1.220329E-7
          3637.04     1.070013E-7
         3640.286     9.313493E-8
         3643.533     9.206443E-8
         3646.785     9.098827E-8
         3650.038     9.016331E-8
         3653.295     1.112708E-7
         3656.556     1.324725E-7
         3659.815     1.537386E-7
         3663.082     1.415869E-7
         3666.353     1.273555E-7
         3669.621     1.130863E-7
         3672.896     9.756573E-8
         3676.172     8.183056E-8
         3679.451     6.602662E-8
         3682.737     7.181211E-8
         3686.022     8.197185E-8
         3689.309     9.217541E-8
           3692.6     1.144728E-7
         3695.896     1.400907E-7
         3699.194     1.658233E-7
         3702.494     1.884936E-7
         3705.798     2.102523E-7
         3709.101     2.320790E-7
         3712.412     2.395806E-7
         3715.725     2.417159E-7
         3719.039     2.438583E-7
         3722.358     2.371094E-7
         3725.678     2.267002E-7
         3729.004     2.162368E-7
          3732.33     2.006610E-7
         3735.659     1.828387E-7
         3738.995     1.649142E-7
          3742.33     1.573275E-7
         3745.668     1.542033E-7
         3749.009     1.510644E-7
         3752.354     1.502481E-7
         3755.703     1.504152E-7
         3759.053     1.505823E-7
         3762.408     1.394795E-7
         3765.764     1.238936E-7
         3769.125     1.082292E-7
         3772.487     9.394081E-8
         3775.852     8.009548E-8
         3779.222     6.617827E-8
         3782.594     5.487900E-8
         3785.968     4.434143E-8
         3789.345     3.375639E-8
         3792.725     3.015576E-8
         3796.112     2.823070E-8
         3799.498     2.629930E-8
         3802.887     3.470071E-8
         3806.279     4.494183E-8
         3809.676     5.523534E-8
         3813.076     6.626200E-8
         3816.477     7.740392E-8
         3819.881     8.859438E-8
          3823.29     9.386890E-8
           3826.7     9.894676E-8
         3830.116     1.037964E-7
         3833.532     1.014287E-7
         3836.951     9.905011E-8
         3840.378     9.523616E-8
         3843.803     7.991763E-8
         3847.232     6.453193E-8
         3850.663     5.182948E-8
         3854.102     5.058347E-8
          3857.54     4.933325E-8
          3860.98     5.134375E-8
         3864.426     6.158922E-8
         3867.875     7.187936E-8
         3871.325     7.844275E-8
         3874.778     7.898028E-8
         3878.234     7.951977E-8
         3881.695     7.528006E-8
         3885.157     6.603383E-8
         3888.625     5.674111E-8
         3892.094     5.435477E-8
         3895.565     5.652857E-8
         3899.044     5.871434E-8
         3902.521     7.372867E-8
         3906.002     9.368343E-8
         3909.489     1.137354E-7
         3912.975     1.302160E-7
         3916.468     1.461500E-7
         3919.961     1.621409E-7
         3923.457     1.451262E-7
         3926.961     1.276416E-7
         3930.462     1.121208E-7
         3933.969     1.097676E-7
         3937.478     1.074053E-7
         3940.992     1.076392E-7
          3944.51     1.145178E-7
         3948.028     1.214206E-7
          3951.55     1.294157E-7
         3955.074     1.388001E-7
         3958.606     1.482353E-7
         3962.137     1.619659E-7
         3965.671     1.785426E-7
          3969.21     1.951979E-7
          3972.75     1.907514E-7
         3976.296     1.801879E-7
         3979.843     1.695865E-7
         3983.395     1.652698E-7
          3986.95     1.612290E-7
         3990.504     1.595788E-7
         3994.065     1.725157E-7
          3997.63     1.855055E-7
         4001.196     1.961410E-7
         4004.767     2.020428E-7
         4008.339     2.079443E-7
         4011.914     2.039128E-7
         4015.494     1.912394E-7
         4019.078     1.785593E-7
         4022.663     1.583510E-7
         4026.251     1.355227E-7
         4029.844     1.126707E-7
         4033.441     9.977637E-8
         4037.039     8.733534E-8
         4040.639     7.787236E-8
         4044.243     8.223506E-8
         4047.855     8.660513E-8
         4051.465     9.439194E-8
         4055.079     1.071929E-7
         4058.698     1.200064E-7
         4062.316     1.260697E-7
         4065.944     1.283491E-7
          4069.57     1.306263E-7
           4073.2     1.226163E-7
         4076.838     1.132102E-7
         4080.472     1.045372E-7
         4084.114     1.006820E-7
         4087.756     9.682772E-8
         4091.405     9.084534E-8
         4095.056     8.146473E-8
         4098.708     7.208796E-8
         4102.367     6.427269E-8
         4106.026     5.731760E-8
         4109.688     5.036156E-8
         4113.356     5.694956E-8
         4117.025     6.479452E-8
         4120.699     7.306598E-8
         4124.375     8.312237E-8
         4128.056     9.318731E-8
         4131.738     9.689819E-8
         4135.423     9.350239E-8
         4139.116     9.010143E-8
         4142.808     8.817055E-8
         4146.503     8.670072E-8
         4150.201     8.551427E-8
         4153.903     8.925867E-8
         4157.613     9.300732E-8
         4161.321     9.675909E-8
         4165.033     1.005238E-7
         4168.748     1.042887E-7
         4172.466     1.010766E-7
         4176.192     9.431056E-8
         4179.917     8.755207E-8
         4183.645     7.434236E-8
         4187.379     6.097627E-8
         4191.116     5.085977E-8
         4194.854     4.838028E-8
         4198.596     4.590071E-8
         4202.343     4.706176E-8
         4206.094     5.041305E-8
         4209.845     5.377129E-8
         4213.603     4.570914E-8
         4217.358     3.714392E-8
         4221.123     2.966538E-8
          4224.89     2.481055E-8
         4228.658     1.994506E-8
         4232.432     1.806691E-8
         4236.208     1.784356E-8
         4239.988     1.761946E-8
          4243.77     1.763433E-8
         4247.555     1.764997E-8
         4251.348     1.766563E-8
          4255.14     1.768127E-8
         4258.936     1.769693E-8
         4262.734     1.771244E-8
         4266.537     1.772788E-8
         4270.347     1.774337E-8
         4274.155     1.775883E-8
         4277.968     1.777433E-8
         4281.786     1.778972E-8
         4285.605     1.780500E-8
          4289.43     1.782031E-8
         4293.256     1.783559E-8
         4297.085     1.785088E-8
         4300.922     1.786615E-8
         4304.759     1.788126E-8
         4308.598     1.789638E-8
         4312.441     1.791150E-8
          4316.29     1.792663E-8
         4320.142     1.794178E-8
         4323.996     1.795691E-8
         4327.854     1.797207E-8
         4331.715     1.798723E-8
         4335.581     1.800240E-8
         4339.448     1.801757E-8
         4343.318     1.803255E-8
         4347.195     1.804753E-8
         4351.072     1.806245E-8
         4354.956     1.807723E-8
          4358.84     1.809202E-8
         4362.728     1.987659E-8
         4366.624     2.242323E-8
         4370.519     3.890239E-8
         4374.417     1.462767E-7
         4378.318     2.539070E-7
         4382.229     1.089498E-6
         4386.137     2.475385E-6
         4390.049     3.875517E-6
         4393.967     6.125653E-6
         4397.889     8.381648E-6
         4401.812     1.022430E-5
         4405.738     1.158471E-5
         4409.667     1.294852E-5
         4413.603     1.322374E-5
         4417.542     1.339862E-5
         4421.482     1.315620E-5
         4425.426     1.221955E-5
         4429.373     1.128068E-5
         4433.329     9.831347E-6
         4437.283     8.284548E-6
         4441.241     6.759012E-6
         4445.205     5.283156E-6
         4449.169     3.804565E-6
          4453.14     2.752787E-6
         4457.112     1.813188E-6
         4461.088     1.035549E-6
         4465.069     6.925225E-7
         4469.052     3.488698E-7
